SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
NHBTF2023,N7,7199,7499,7199,7299,7499,6999.3,3,21897,03-MAY-2021,2,INE557F07199,
NHPC,EQ,24.05,24.3,23.95,24.1,24.15,24.25,1756570,42327563.9,03-MAY-2021,3835,INE848E01016,
NIACL,EQ,145.85,148,143.5,147.15,147.2,145.85,720732,105511498,03-MAY-2021,13663,INE470Y01017,
NIBL,BE,19.7,20.4,19,20.35,20.4,19.7,11397,222271.4,03-MAY-2021,51,INE047O01014,
NIFTYBEES,EQ,156.49,157.42,154.56,156.97,157,157,1531614,239242155.78,03-MAY-2021,21105,INF204KB14I2,
NIITLTD,EQ,163.4,169,163.3,166.15,165.6,165.9,164004,27272711.1,03-MAY-2021,4216,INE161A01038,
NILAINFRA,EQ,4.4,4.5,4.25,4.45,4.45,4.35,90333,397398.55,03-MAY-2021,142,INE937C01029,
NILASPACES,EQ,1.5,1.5,1.4,1.45,1.5,1.45,68698,100400,03-MAY-2021,96,INE00S901012,
NILKAMAL,EQ,1882.5,2020,1882.5,1961.35,1951,1920.5,25115,49389610.8,03-MAY-2021,4202,INE310A01015,
NIPPOBATRY,EQ,749.05,753.4,736.55,745.25,746.5,753.4,1093,816647.65,03-MAY-2021,194,INE567A01010,
NIRAJ,EQ,39.15,40,39.15,40,40,39.75,686,27313.7,03-MAY-2021,20,INE368I01016,
NITCO,EQ,19.05,19.7,18.25,19.15,19.25,19.15,21477,410136.8,03-MAY-2021,419,INE858F01012,
NITINFIRE,BZ,0.65,0.65,0.6,0.65,0.65,0.65,101821,61202.6,03-MAY-2021,29,INE489H01020,
NITINSPIN,EQ,87.85,89.75,84.6,87.9,88.2,87.85,261186,22902444.4,03-MAY-2021,1734,INE229H01012,
NITIRAJ,EQ,42.8,42.8,38.85,39.95,38.85,40.85,3331,133593.15,03-MAY-2021,39,INE439T01012,
NKIND,EQ,27.95,28.95,27.55,27.55,27.55,28.95,1668,47710.4,03-MAY-2021,11,INE542C01019,
NLCINDIA,EQ,47.55,48.4,47.35,48.05,48,47.6,867797,41698150.4,03-MAY-2021,8989,INE589A01014,
NMDC,EQ,152,159.65,151.3,159,159.3,155.75,14432856,2259770304.95,03-MAY-2021,61659,INE584A01023,
NOCIL,EQ,182,196.65,181.05,194.65,196.5,184.45,2605590,498361770,03-MAY-2021,22861,INE163A01018,
NOIDATOLL,EQ,5.95,6,5.75,5.9,5.95,5.95,28966,171117.2,03-MAY-2021,81,INE781B01015,
NORBTEAEXP,EQ,5.35,5.35,5.15,5.15,5.15,5.35,1649,8592.35,03-MAY-2021,4,INE369C01017,
NOVARTIND,EQ,649.25,663.9,646.3,656.35,656,649.45,15338,10066506.7,03-MAY-2021,954,INE234A01025,
NPBET,EQ,176.5,176.99,168,176.08,176.08,171.36,203,35646.61,03-MAY-2021,35,INF277K010X4,
NRAIL,EQ,208,212.6,205.55,210.25,212.6,206.35,17327,3624974.35,03-MAY-2021,649,INE740D01017,
NRBBEARING,EQ,106.9,108.65,105,106.7,106.85,107.65,224836,24045687.9,03-MAY-2021,5463,INE349A01021,
NSIL,EQ,1570,1570,1510,1533.9,1532,1551.95,809,1242672.25,03-MAY-2021,197,INE023A01030,
NTL,EQ,0.7,0.7,0.7,0.7,0.7,0.7,280,196,03-MAY-2021,4,INE333I01036,
NTPC,EQ,101.4,104.6,101.05,104.25,104.3,102.45,12186212,1258364250.9,03-MAY-2021,53010,INE733E01010,
NTPC,N6,1444,1446.6,1443.99,1446.6,1446.6,1444,105,151627.11,03-MAY-2021,9,INE733E07JJ9,
NTPC,N7,13.5,13.62,13.5,13.59,13.59,13.58,11378,154637.04,03-MAY-2021,74,INE733E07JP6,
NTPC,NB,1153,1153,1153,1153,1153,1153,4,4612,03-MAY-2021,1,INE733E07JU6,
NTPC,ND,1329.11,1353.85,1329.11,1353.85,1353.85,1320.31,2,2682.96,03-MAY-2021,2,INE733E07JW2,
NUCLEUS,EQ,527,540.45,522,527.35,527.75,533.85,30640,16274962,03-MAY-2021,2547,INE096B01018,
NURECA,EQ,1161.1,1270.05,1149.15,1209.45,1240,1209.6,240968,288699375.95,03-MAY-2021,17337,INE0DSF01015,
NXTDIGITAL,EQ,462.15,462.15,451,456.4,453.1,455.7,2178,989718.95,03-MAY-2021,126,INE353A01023,
OAL,EQ,885,909.5,876.05,903.45,895.55,891.95,25874,23309761.2,03-MAY-2021,1616,INE959C01023,
OBEROIRLTY,EQ,543.1,552,538,548.15,548,547.25,395559,215196400.15,03-MAY-2021,5813,INE093I01010,
OCCL,EQ,903.1,924.75,903.1,915.5,923.5,925.95,8809,8058388.6,03-MAY-2021,1258,INE321D01016,
OFSS,EQ,3470,3550,3456.5,3480.05,3490,3478.55,73296,256829531.9,03-MAY-2021,8825,INE881D01027,
OIL,EQ,121.5,122.95,119.75,120.2,121.2,122.1,696456,84013177.05,03-MAY-2021,12705,INE274J01014,
OILCOUNTUB,BE,7.7,7.7,7.7,7.7,7.7,7.35,15375,118387.5,03-MAY-2021,23,INE591A01010,
OISL,BZ,1.95,2,1.9,2,1.9,1.95,67589,133600.25,03-MAY-2021,68,INE196J01019,
OLECTRA,EQ,180.95,185.55,177,181.35,181.1,181.5,135740,24750451.25,03-MAY-2021,3046,INE260D01016,
OMAXAUTO,EQ,40.55,41.1,40.05,40.45,40.35,40.55,14635,593134.5,03-MAY-2021,270,INE090B01011,
OMAXE,EQ,70.45,70.45,69,69.3,69,69.55,84306,5827678.7,03-MAY-2021,864,INE800H01010,
OMINFRAL,EQ,20.9,20.9,20.35,20.5,20.45,20.85,59051,1213399.3,03-MAY-2021,210,INE239D01028,
OMKARCHEM,BE,11.55,11.55,11.55,11.55,11.55,12.15,710,8200.5,03-MAY-2021,3,INE474L01016,
ONELIFECAP,EQ,6.2,6.5,5.9,6.5,6.5,6.2,3341,21581.9,03-MAY-2021,17,INE912L01015,
ONEPOINT,EQ,15,16.4,14.9,16.25,15.8,15.65,27187,425020.3,03-MAY-2021,148,INE840Y01011,
ONGC,EQ,108.15,110.7,106,107.7,107.6,108.15,33975507,3649130246.2,03-MAY-2021,111378,INE213A01029,
ONMOBILE,EQ,106.7,111.8,106.7,109.45,110,106.05,1048210,115286208.1,03-MAY-2021,11173,INE809I01019,
ONWARDTEC,EQ,117.45,119,112.5,114.7,114.4,118.25,61593,7136339.45,03-MAY-2021,1430,INE229A01017,
OPTIEMUS,EQ,138.7,138.7,130.1,135.85,136.5,133.3,45552,6160152.55,03-MAY-2021,466,INE350C01017,
OPTOCIRCUI,BE,4.6,4.6,4.6,4.6,4.6,4.8,253943,1168137.8,03-MAY-2021,240,INE808B01016,
ORBTEXP,EQ,57.35,59.15,56.3,57.9,57.3,57.55,4020,230180.65,03-MAY-2021,70,INE231G01010,
ORCHPHARMA,BE,1423.75,1537,1423.75,1470,1460,1498.65,6137,8976407.7,03-MAY-2021,834,INE191A01027,
ORICONENT,EQ,20.45,21.95,20.45,21.8,21.7,21.15,44338,943982.7,03-MAY-2021,186,INE730A01022,
ORIENTABRA,EQ,25,26.15,24.7,25.7,25.65,24.7,279854,7190281.5,03-MAY-2021,1417,INE569C01020,
ORIENTALTL,EQ,7.3,7.7,7.15,7.3,7.25,7.35,54934,402284.95,03-MAY-2021,159,INE998H01012,
ORIENTBELL,EQ,213.8,222.5,210,221,222.5,215.05,23740,5179632.8,03-MAY-2021,293,INE607D01018,
ORIENTCEM,EQ,105,114.9,104.15,111.55,110.4,105.25,2777219,307212904.3,03-MAY-2021,20171,INE876N01018,
ORIENTELEC,EQ,273,274.8,263.5,268.15,268.4,269.7,694875,186144503.95,03-MAY-2021,23356,INE142Z01019,
ORIENTHOT,EQ,24.65,25.35,24.5,24.6,24.5,25.1,39278,976711.6,03-MAY-2021,503,INE750A01020,
ORIENTLTD,EQ,74.7,78,72.6,74.75,75.85,75.8,2266,169346.45,03-MAY-2021,36,INE609C01024,
ORIENTPPR,EQ,22.3,23.15,22.3,22.5,22.5,22.95,529178,12012608.55,03-MAY-2021,1885,INE592A01026,
ORIENTREF,EQ,316,332.8,316,328.95,331,316.3,381224,123342059.1,03-MAY-2021,10126,INE743M01012,
ORISSAMINE,EQ,2348.7,2400,2332.05,2350,2345,2352.65,8404,19847273.35,03-MAY-2021,1135,INE725E01024,
ORTEL,BZ,0.95,1,0.95,1,1,0.95,9453,9197.95,03-MAY-2021,17,INE849L01019,
ORTINLAB,EQ,27.6,28.9,27.55,27.75,27.9,28.8,60903,1710752.7,03-MAY-2021,956,INE749B01020,
OSWALAGRO,EQ,9.45,10.75,9.4,9.95,10.15,9.55,256269,2592129.15,03-MAY-2021,1077,INE142A01012,
PAEL,BZ,7.2,7.2,7,7,7,7.35,2538,17776.2,03-MAY-2021,14,INE766A01018,
PAGEIND,EQ,29336.6,29950,29289.25,29690.75,29700.05,29660.6,20846,619169022.65,03-MAY-2021,7232,INE761H01022,
PAISALO,EQ,591.6,634,591.6,625.9,626,604.95,46114,28587259.15,03-MAY-2021,1809,INE420C01042,
PALASHSECU,EQ,54.95,56.2,53.6,56.05,55.95,53.55,5966,331938.45,03-MAY-2021,72,INE471W01019,
PALREDTEC,EQ,135.7,145,134.65,137.35,138.65,139.45,14705,2041906.05,03-MAY-2021,305,INE218G01033,
PANACEABIO,EQ,325.3,348.4,315.3,334,331.95,331.85,3154325,1046640888.05,03-MAY-2021,50551,INE922B01023,
PANACHE,EQ,59,59,56.5,57.6,57.9,57.45,14845,851930.25,03-MAY-2021,106,INE895W01019,
PANAMAPET,EQ,178,185,175.35,179.9,179.9,177.35,104787,18984229.8,03-MAY-2021,3048,INE305C01029,
PANSARI,SM,47.5,47.5,47.5,47.5,47.5,48,12000,570000,03-MAY-2021,1,INE697V01011,
PAR,SM,66.45,66.45,66.45,66.45,66.45,69.9,8000,531600,03-MAY-2021,2,INE04LG01015,
PARACABLES,EQ,9.1,9.25,8.75,9,9,9,117488,1060771.8,03-MAY-2021,267,INE074B01023,
PARAGMILK,EQ,111.05,115.5,111.05,113.95,113.2,111.7,404637,46132819,03-MAY-2021,4750,INE883N01014,
PARSVNATH,EQ,7.95,7.95,7.55,7.6,7.55,7.9,184553,1419102.15,03-MAY-2021,248,INE561H01026,
PARTYCRUS,SM,20.45,20.45,20.45,20.45,20.45,21.5,4000,81800,03-MAY-2021,2,INE06ZX01015,
PATELENG,EQ,12.05,12.8,12,12.65,12.6,12.25,304683,3816742.6,03-MAY-2021,1135,INE244B01030,
PATINTLOG,EQ,19.25,19.35,18.7,18.9,18.75,19.1,53701,1017050.05,03-MAY-2021,492,INE529D01014,
PATSPINLTD,EQ,4.35,4.65,4.15,4.3,4.3,4.4,5651,24258,03-MAY-2021,26,INE790C01014,
PAVNAIND,SM,165.1,168,165.1,168,168,165.1,2400,398560,03-MAY-2021,3,INE07S101020,
PCJEWELLER,EQ,24.3,24.3,23.15,23.9,23.9,24,613729,14630839.4,03-MAY-2021,2624,INE785M01013,
PDMJEPAPER,EQ,23.5,23.65,22.75,22.9,22.95,23.2,38184,879396.1,03-MAY-2021,281,INE865T01018,
PDPL,BE,3.9,3.9,3.9,3.9,3.9,3.75,570,2223,03-MAY-2021,3,INE904D01019,
PDSMFL,EQ,696,696,679,680.55,681.95,681.75,9723,6613535.7,03-MAY-2021,175,INE111Q01013,
PEARLPOLY,EQ,15.3,15.9,15,15.5,15,15.6,613,9396.6,03-MAY-2021,115,INE844A01013,
PEL,EQ,1655.1,1715.8,1654.5,1707.35,1710,1680.2,635669,1078505208.55,03-MAY-2021,27232,INE140A01024,
PENIND,EQ,18.2,18.45,17.6,18.4,18.4,18,435922,7962315.75,03-MAY-2021,1218,INE932A01024,
PENINLAND,BE,7.05,7.3,6.85,7.15,7.2,7.2,117221,829981.65,03-MAY-2021,175,INE138A01028,
PENTAGOLD,SM,105.5,105.5,105.15,105.15,105.15,106.7,51000,5363700,03-MAY-2021,7,INE175Y01012,
PERSISTENT,EQ,2000,2240,1986.45,2150.2,2155,2038.3,756340,1628152025.2,03-MAY-2021,53767,INE262H01013,
PETRONET,EQ,236,239.4,235.15,237.7,238.7,239.95,1526726,361722660.1,03-MAY-2021,19814,INE347G01014,
PFC,EQ,108,108.25,106.1,106.95,107.1,108.4,4550685,486910167.1,03-MAY-2021,22168,INE134E01011,
PFC,N4,1076.01,1076.01,1076.01,1076.01,1076.01,1076.01,15,16140.15,03-MAY-2021,1,INE134E07190,
PFC,N5,1239.9,1242,1239.9,1242,1242,1240,150,186195,03-MAY-2021,2,INE134E07208,
PFC,N6,1174.65,1174.65,1174.65,1174.65,1174.65,1174.92,15,17619.75,03-MAY-2021,1,INE134E07422,
PFC,N8,1439.99,1439.99,1439.99,1439.99,1439.99,1435,10,14399.9,03-MAY-2021,1,INE134E07463,
PFIZER,EQ,5290,5399,5212,5307.25,5312,5273.5,175119,933169611.9,03-MAY-2021,20570,INE182A01018,
PFOCUS,BE,65.6,67.4,63,66.4,66,65.6,36300,2378719.8,03-MAY-2021,128,INE367G01038,
PFS,EQ,16.95,17.2,16.75,16.9,16.95,17,627721,10613611.8,03-MAY-2021,1496,INE560K01014,
PGEL,EQ,330.15,330.15,320,323.45,323,333.3,80227,26096024.7,03-MAY-2021,1001,INE457L01011,
PGHH,EQ,13570,13590,13400,13542.15,13552,13548.5,2539,34349368.05,03-MAY-2021,1311,INE179A01014,
PGHL,EQ,6400,6429,6274.8,6286.3,6300,6373.35,7076,44771932.25,03-MAY-2021,1879,INE199A01012,
PGIL,EQ,182.1,182.8,173.7,177.2,177.2,177.9,1257,223857.9,03-MAY-2021,75,INE940H01014,
PHILIPCARB,EQ,205.95,209.4,203.6,207.15,207.3,207.45,584229,121192876.25,03-MAY-2021,8794,INE602A01023,
PHOENIXLTD,EQ,711.1,755,710.4,747,747.05,716.9,159460,116413494.7,03-MAY-2021,22049,INE211B01039,
PIDILITIND,EQ,1815.5,1824.8,1796,1811.1,1813,1815.8,318649,575562886.3,03-MAY-2021,27527,INE318A01026,
PIGL,SM,55.5,55.5,55.5,55.5,55.5,58.4,4000,222000,03-MAY-2021,1,INE557Z01018,
PIIND,EQ,2519,2552.8,2493.65,2515.85,2515,2511.65,154162,388468511.6,03-MAY-2021,12768,INE603J01030,
PILANIINVS,EQ,1720,1725,1650,1676.05,1689.3,1683.5,26409,44458347.2,03-MAY-2021,3533,INE417C01014,
PILITA,EQ,13,13.85,12.85,13.8,13.8,13.35,81789,1111884.65,03-MAY-2021,449,INE600A01035,
PIONDIST,EQ,100.25,104.95,100.25,104.05,103.95,103.2,8877,917901.9,03-MAY-2021,113,INE889E01010,
PIONEEREMB,EQ,47,47.5,45.75,46.35,46.8,46.85,140671,6551411.6,03-MAY-2021,2457,INE156C01018,
PITTIENG,EQ,63,64.9,63,64.45,64.8,64.15,193410,12389717.95,03-MAY-2021,2313,INE450D01021,
PKTEA,BE,200.1,208,200.1,208,208,209.95,6,1232.2,03-MAY-2021,3,INE431F01018,
PLASTIBLEN,EQ,225.65,231.95,222.8,226.65,226,229.75,30149,6897718.25,03-MAY-2021,255,INE083C01022,
PNB,EQ,34.5,34.7,34,34.5,34.5,34.85,105720320,3631526323.35,03-MAY-2021,70366,INE160A01022,
PNBGILTS,EQ,51.95,52.25,51.3,51.8,51.65,52.05,227353,11783221.5,03-MAY-2021,1924,INE859A01011,
PNBHOUSING,EQ,372.1,372.1,364,369.9,367,372.35,74545,27491387.6,03-MAY-2021,2976,INE572E01012,
PNC,BE,44.9,44.9,44.9,44.9,44.9,47.25,21499,965305.1,03-MAY-2021,241,INE392B01011,
PNCINFRA,EQ,238.4,239.4,227,228,227.95,237.45,584313,133981919.7,03-MAY-2021,19601,INE195J01029,
PODDARHOUS,EQ,171.35,173.25,165.65,166.25,166,172.5,1229,208940.5,03-MAY-2021,71,INE888B01018,
PODDARMENT,EQ,211.25,224.1,209,215.65,217.9,209.1,13029,2811707.7,03-MAY-2021,522,INE371C01013,
POKARNA,EQ,241,270,241,256.75,256.5,244.25,190191,49236264.2,03-MAY-2021,4067,INE637C01025,
POLYCAB,EQ,1460,1493.7,1455.25,1479.9,1478.7,1467.05,140402,207727059.3,03-MAY-2021,7597,INE455K01017,
POLYMED,EQ,994.95,1034,979.15,994.05,998.8,992.75,171026,173422101.75,03-MAY-2021,14589,INE205C01021,
POLYPLEX,EQ,958.4,1083.85,958.4,1072.9,1079,958.4,722129,742868164.5,03-MAY-2021,24464,INE633B01018,
PONNIERODE,EQ,177.95,210.15,176.65,209.35,209.55,175.15,229353,46282277.55,03-MAY-2021,4335,INE838E01017,
POWERFUL,SZ,2.2,2.2,2.2,2.2,2.2,2.3,6000,13200,03-MAY-2021,3,INE650Z01011,
POWERGRID,EQ,217.5,222.85,216.75,220.8,220.9,220.05,8734538,1928861502.4,03-MAY-2021,56798,INE752E01010,
POWERINDIA,EQ,1790,1860,1790,1824.2,1840,1805.4,54207,99737893.4,03-MAY-2021,4834,INE07Y701011,
POWERMECH,EQ,562,582.75,562,568.05,569.5,576.1,16057,9188783.5,03-MAY-2021,1067,INE211R01019,
PPAP,EQ,188.8,196.5,173.65,195.9,196,190.3,46354,8897018.3,03-MAY-2021,1805,INE095I01015,
PPL,EQ,135.9,140.45,134.05,138.35,138.05,136.05,234268,32415187.7,03-MAY-2021,3452,INE050001010,
PRADIP,BE,0.85,0.85,0.85,0.85,0.85,0.9,8082,6869.7,03-MAY-2021,14,INE495J01015,
PRAENG,EQ,8,9.45,8,8.95,9.1,8.85,21666,192958.2,03-MAY-2021,119,INE505C01016,
PRAJIND,EQ,235.45,257.45,235,246.8,247,234.65,9537537,2372257749.4,03-MAY-2021,106049,INE074A01025,
PRAKASH,EQ,80.5,85.6,80.3,84.6,84.2,80.75,5191268,435467674.15,03-MAY-2021,28191,INE603A01013,
PRAKASHSTL,EQ,0.85,0.85,0.8,0.85,0.85,0.8,286859,243830,03-MAY-2021,160,INE696K01024,
PRAXIS,EQ,35,35.4,33.7,34.6,34.5,33.75,9866,344939.55,03-MAY-2021,185,INE546Y01022,
PRECAM,EQ,43,44,42.15,43.1,43,43.25,137516,5937009.05,03-MAY-2021,1228,INE484I01029,
PRECOT,EQ,120.25,122.7,112,121.75,122.7,116.9,21829,2573530.35,03-MAY-2021,156,INE283A01014,
PRECWIRE,EQ,192,202.3,188.1,200.5,200.75,197.55,39841,7892630.5,03-MAY-2021,1032,INE372C01029,
PREMEXPLN,EQ,152.9,152.9,146.3,150.35,148.85,148.05,4005,597954.85,03-MAY-2021,146,INE863B01011,
PREMIER,EQ,2.15,2.2,2,2.2,2.2,2.1,32750,69777.15,03-MAY-2021,60,INE342A01018,
PREMIERPOL,EQ,40.95,41.45,35.8,39.25,39.15,39.3,20290,784247.1,03-MAY-2021,251,INE309M01012,
PRESSMN,EQ,23.8,24.9,23.65,24.05,24.05,23.25,102338,2480271.15,03-MAY-2021,741,INE980A01023,
PRESTIGE,EQ,270.4,273.65,263,266.65,267,271.85,514167,138443994.1,03-MAY-2021,6699,INE811K01011,
PRICOLLTD,EQ,74.75,77.05,74.1,75.3,74.55,74.85,495111,37382748.65,03-MAY-2021,4445,INE726V01018,
PRIMESECU,EQ,42.75,44.05,42,42.85,42.85,43,9218,396481.7,03-MAY-2021,164,INE032B01021,
PRINCEPIPE,EQ,534.4,569,531.05,541.5,542.2,528.45,597574,325888561.05,03-MAY-2021,28938,INE689W01016,
PRIVISCL,EQ,895,979,878.2,968.25,967.1,885.3,119285,113839700.15,03-MAY-2021,8566,INE959A01019,
PROLIFE,SM,46,46,46,46,46,43.85,3000,138000,03-MAY-2021,1,INE994V01012,
PROZONINTU,EQ,17.25,17.4,16.7,17.1,17.1,17.2,78864,1342705.75,03-MAY-2021,625,INE195N01013,
PRSMJOHNSN,EQ,128.95,138,126.85,136.5,136.95,130.25,466512,62543535.05,03-MAY-2021,5702,INE010A01011,
PSB,EQ,17.7,18.7,17.7,18.3,18.4,18.2,423657,7786633.9,03-MAY-2021,1430,INE608A01012,
PSPPROJECT,EQ,412,446.65,411.35,429.05,425.85,412.65,293204,127617195.35,03-MAY-2021,5576,INE488V01015,
PSUBNKBEES,EQ,22.25,23.8,21.8,22.27,22.5,22.47,438706,9733719.43,03-MAY-2021,1256,INF204KB16I7,
PTC,EQ,81.5,84.75,80.9,83.55,83.1,81.25,1653480,136680851.1,03-MAY-2021,10635,INE877F01012,
PTL,EQ,36.4,38.5,36.2,37.8,37.75,36.1,630252,23414493.45,03-MAY-2021,4479,INE034D01031,
PULZ,SM,11.2,11.2,11.2,11.2,11.2,10.7,4000,44800,03-MAY-2021,1,INE335X01014,
PUNJABCHEM,EQ,911.95,950,906.45,938.4,939,921.25,4505,4185213.3,03-MAY-2021,537,INE277B01014,
PUNJLLOYD,BZ,1.35,1.35,1.3,1.35,1.35,1.35,294987,389829.35,03-MAY-2021,134,INE701B01021,
PURVA,EQ,65.5,69.8,65.4,68.3,68.4,66.15,193262,13233038.75,03-MAY-2021,2379,INE323I01011,
PVR,EQ,1101.35,1148.05,1099.55,1137.2,1136,1136.4,1443436,1625670547.6,03-MAY-2021,42550,INE191H01014,
QGOLDHALF,EQ,1876.7,2034.5,1836.4,2023.95,2022,2018,693,1402577.8,03-MAY-2021,132,INF082J01010,
QNIFTY,EQ,1525.27,1570.05,1508,1519,1519,1525.27,215,327939.54,03-MAY-2021,24,INF082J01028,
QUESS,EQ,627,628.05,612.2,619.1,618.8,628.3,106560,66164903.65,03-MAY-2021,6351,INE615P01015,
QUICKHEAL,EQ,183.5,185.8,182.05,184.4,184.75,185.05,114137,21010467,03-MAY-2021,2718,INE306L01010,
QUINTEGRA,BE,0.85,0.85,0.85,0.85,0.85,0.9,22392,19033.2,03-MAY-2021,24,INE033B01011,
RADAAN,EQ,0.85,0.85,0.75,0.85,0.8,0.8,14666,12134.1,03-MAY-2021,30,INE874F01027,
RADICO,EQ,565.5,568.6,550,562.15,560.05,567.35,136059,76106496.65,03-MAY-2021,4655,INE944F01028,
RADIOCITY,EQ,23.1,23.4,23,23.15,23.25,23.15,245135,5674957.5,03-MAY-2021,306,INE919I01024,
RAILTEL,EQ,121,122,119.05,119.95,119.95,121.7,907564,109226743.8,03-MAY-2021,11864,INE0DD101019,
RAIN,EQ,177.85,185,176.1,183.6,184.25,179.25,7048065,1274941509.55,03-MAY-2021,54524,INE855B01025,
RAJESHEXPO,EQ,524.2,533.9,515,517.05,517,521.5,170356,88538847.7,03-MAY-2021,7181,INE343B01030,
RAJMET,EQ,92,92,90.7,91.35,91.65,90.5,4042,368321.95,03-MAY-2021,41,INE00KV01014,
RAJRATAN,EQ,1019,1033,990.15,1009.65,1000,1011.3,23397,23702941.85,03-MAY-2021,1241,INE451D01011,
RAJRAYON,BZ,0.25,0.25,0.2,0.2,0.25,0.2,873312,202511.4,03-MAY-2021,56,INE533D01024,
RAJSREESUG,EQ,20,21.65,20,21.65,21.65,20.65,107837,2326973.5,03-MAY-2021,349,INE562B01019,
RAJTV,EQ,35.3,41.8,35.3,38.15,39,35.3,148141,5831995.15,03-MAY-2021,1711,INE952H01027,
RAJVIR,BE,8.5,8.5,8.5,8.5,8.5,8.2,10,85,03-MAY-2021,1,INE011H01014,
RALLIS,EQ,281.8,300,279.7,296.6,297.2,280.85,1464104,427814072.7,03-MAY-2021,22627,INE613A01020,
RAMANEWS,EQ,14.6,14.9,14.05,14.75,14.8,14.6,123538,1776773.3,03-MAY-2021,496,INE278B01020,
RAMASTEEL,EQ,87,87,82,83.55,82.1,84.15,19047,1596015,03-MAY-2021,346,INE230R01027,
RAMCOCEM,EQ,980,986.05,964.25,982.85,982,985.5,273425,266558131.9,03-MAY-2021,8455,INE331A01037,
RAMCOIND,EQ,286.45,294.9,275.1,279.1,278.95,282.5,533603,153218998.85,03-MAY-2021,16733,INE614A01028,
RAMCOSYS,EQ,482,497.3,474.25,492.6,495,485.5,163511,79545323.15,03-MAY-2021,7887,INE246B01019,
RAMKY,EQ,71.2,76.85,71.1,76.85,76.85,73.2,112316,8572469.95,03-MAY-2021,506,INE874I01013,
RAMSARUP,BZ,0.5,0.6,0.5,0.55,0.55,0.55,2197,1191.5,03-MAY-2021,14,INE005D01015,
RANASUG,EQ,14.5,15.55,14.25,15.55,15.55,14.15,6790010,103838379.25,03-MAY-2021,7658,INE625B01014,
RANEENGINE,EQ,273,273,261.95,264.5,263.5,266.55,1979,524349.6,03-MAY-2021,155,INE222J01013,
RANEHOLDIN,EQ,588,597,566.3,591.5,592.05,595.6,14014,8250527.55,03-MAY-2021,953,INE384A01010,
RATNAMANI,EQ,1925,1965,1925,1957.8,1960,1934,14302,27975410.3,03-MAY-2021,2474,INE703B01027,
RAYMOND,EQ,320,329.5,318,327.7,327,321.5,284043,92339069.55,03-MAY-2021,5891,INE301A01014,
RBL,EQ,795,824,780.05,808.65,820,796.5,3788,3027810,03-MAY-2021,578,INE244J01017,
RBLBANK,EQ,183.6,186.2,177.75,181.2,181.8,185.75,21142228,3849028491.2,03-MAY-2021,96485,INE976G01028,
RCF,EQ,72,73.95,71.8,72.9,72.8,73.35,3747043,274178715.15,03-MAY-2021,14507,INE027A01015,
RCOM,EQ,1.6,1.75,1.6,1.75,1.75,1.6,66278654,112679579.75,03-MAY-2021,7873,INE330H01018,
RECLTD,EQ,127.5,129.15,126.1,127.35,127.95,128.1,2661790,339177208.5,03-MAY-2021,13875,INE020B01018,
RECLTD,N9,1285,1286,1285,1286,1286,1283.33,100,128511,03-MAY-2021,3,INE020B07HS2,
RECLTD,NI,1254.99,1257,1254.99,1257,1257,1254.99,100,125649.75,03-MAY-2021,2,INE020B07GH7,
REDINGTON,EQ,177,186.9,175,178.25,178.8,178.45,332200,60440315.65,03-MAY-2021,9049,INE891D01026,
REFEX,EQ,123,134.7,122.15,132,132.35,127.1,369340,48557286.95,03-MAY-2021,5669,INE056I01017,
REGENCERAM,BE,1.1,1.15,1.1,1.15,1.15,1.1,101,116.1,03-MAY-2021,2,INE277C01012,
RELAXO,EQ,877.7,885,866.25,878.4,885,874.95,181064,157944595.5,03-MAY-2021,7443,INE131B01039,
RELCAPITAL,EQ,10,10.75,10,10.75,10.75,10.25,1167299,12266179.5,03-MAY-2021,1334,INE013A01015,
RELIANCE,EQ,1966,1979,1943.1,1959.05,1956,1994.5,10909942,21366639469.15,03-MAY-2021,343806,INE002A01018,
RELIANCEPP,E1,1045,1048.9,1006.65,1019.4,1016.2,1074.05,1742214,1776576972.6,03-MAY-2021,57592,IN9002A01024,
RELIGARE,EQ,85.6,88,85.1,86.1,86,85.5,832943,71807855.7,03-MAY-2021,7827,INE621H01010,
RELINFRA,EQ,41.9,50.85,41.55,50.45,50.25,42.4,31752079,1530928969.35,03-MAY-2021,68097,INE036A01016,
REMSONSIND,EQ,154.95,159.85,151.25,157.5,155.2,158.7,9134,1443625.15,03-MAY-2021,207,INE474C01015,
RENUKA,EQ,12.25,13.25,12,13.25,13.25,12.05,28613741,371763826.65,03-MAY-2021,14437,INE087H01022,
REPCOHOME,EQ,323,331,320.25,329.75,330.15,330.55,69498,22650901.35,03-MAY-2021,1995,INE612J01015,
REPL,EQ,193.25,210,193.25,208.3,208.05,196.25,21886,4503647.25,03-MAY-2021,639,INE364Z01019,
REPRO,EQ,341.45,347.3,333.05,340.6,338.15,341.85,4400,1494378.45,03-MAY-2021,332,INE461B01014,
RESPONIND,EQ,161.05,165.55,158.25,160.35,161.7,160.3,25134,4034710.4,03-MAY-2021,417,INE688D01026,
REVATHI,EQ,540,557.1,528,533.2,528,559.5,3166,1716198.05,03-MAY-2021,421,INE617A01013,
